"ORGANIZATION NAME","ITEM NUMBER","ITEM DESCRIPTION",UOM,"ON HAND",
"081 Org không tính giá - ANOVA FARM",48611,"Bìa Cứng A4 ( Vàng ) 100 Tờ / Xấp -HAT",Gram,3,
"081 Org không tính giá - ANOVA FARM",48612,"Bìa Cứng A4 ( Xanh Da Trời ) 100 Tờ / Xấp -HAT",Gram,2,
"081 Org không tính giá - ANOVA FARM",48614,"Bìa Nút A5 0 -HAT",Cái,730,
"081 Org không tính giá - ANOVA FARM",48617,"Bịch Nilong Dẻo (Pe) 20X30 (1 Kg ) -HAT",Kg,3,
"081 Org không tính giá - ANOVA FARM",48618,"Bịch Nilong Dẻo (Pe) 25X35 (2 Kg) -HAT",Kg,11,
"081 Org không tính giá - ANOVA FARM",48621,"Bình Xịt  2L - Dudaco-202 -HAT",Cái,4,
"081 Org không tính giá - ANOVA FARM",48625,"Bộ Dao Nấu Ăn Dao Chặt+Dao Thái Nhỏ+Dao Thái Lớn -HAT",Bộ,1,
"081 Org không tính giá - ANOVA FARM",48630,"Bột Giặt 5.5Kg Lix -HAT",Bịch,20,
"081 Org không tính giá - ANOVA FARM",48634,"Bulong 8X40 -Có Tán  -HAT",Bộ,530,
"081 Org không tính giá - ANOVA FARM",48635,"Bút Dạ Quang Lớn Hl 012 - Thiên Long ( 10 Cây/ Hộp) -HAT",Cây,3,
"081 Org không tính giá - ANOVA FARM",48638,"Bút Lông Dầu  ( Xanh ) Pm09- Thiên Long (10 Cây/ Hộp) -HAT",Cây,16,
"081 Org không tính giá - ANOVA FARM",48643,"Ca Múc Nước 2L - Có Cán- Đại Triển -HAT",Cái,19,
"081 Org không tính giá - ANOVA FARM",48646,"Cân Đồng Hồ 30Kg- Nhơn Hòa -HAT",Cái,1,
"081 Org không tính giá - ANOVA FARM",48647,"Can Nhựa 5 Lít -HAT",Cái,1,
"081 Org không tính giá - ANOVA FARM",48649,"Cánh Quạt Máy Bơm Nổi 1,5Hp  - Nhựa- Tân Hoàn Cầu -HAT",Cái,1,
"081 Org không tính giá - ANOVA FARM",48652,"Cây Lau Nhà Vắt Vắt Trợ Lực- Vĩnh Lộc -HAT",Cây,17,
"081 Org không tính giá - ANOVA FARM",48655,"Chỉ May Bao Gắn Máy Cầm Tay -HAT",Cuộn,6,
"081 Org không tính giá - ANOVA FARM",48656,"Chiếu Bắc 1.2X2M -HAT",Cái,36,
"081 Org không tính giá - ANOVA FARM",48657,"Chiếu Bắc 1.6X2M -HAT",Cái,14,
"081 Org không tính giá - ANOVA FARM",48659,"Chổi Dừa Cán Dài - Đai Sắt -HAT",Cây,1,
"081 Org không tính giá - ANOVA FARM",48660,"Chổi Lúa Quét Nhà Cán Dài 1M -HAT",Cái,3,
"081 Org không tính giá - ANOVA FARM",48661,"Chổi Nhựa Quét Nước Loại Bản Lớn  -HAT",Cây,10,
"081 Org không tính giá - ANOVA FARM",48663,"Co 27- Bình Minh -HAT",Cái,27,
"081 Org không tính giá - ANOVA FARM",48664,"Co 34- Bình Minh -HAT",Cái,13,
"081 Org không tính giá - ANOVA FARM",48671,"Cùm Omega Kẹp Ống 27- Inox -HAT",Cái,180,
"081 Org không tính giá - ANOVA FARM",48672,"Cước Rửa Chén Inox 12 Cái/ Lốc- Lớn - Sun -HAT",Dây,70,
"081 Org không tính giá - ANOVA FARM",48674,"Đá Cắt Sắt A100 - Hải Dương  -HAT",Cái,150,
"081 Org không tính giá - ANOVA FARM",48678,"Đan Bê Tông 600 X 1200 X 50Mm -HAT",Tấm,30,
"081 Org không tính giá - ANOVA FARM",48687,"Dầu Gội Lifebuoy 640G (621Ml) - Lifebuoy Tóc Dày Óng Ả -HAT",Chai,5,
"081 Org không tính giá - ANOVA FARM",48693,"Dây Đai Loại Thường 3F - 220M / Cuộn -HAT",M,350,
"081 Org không tính giá - ANOVA FARM",48694,"Dây Điện Đôi Vcmd 2 X 1,5Mm - Cadivi -HAT",M,200,
"081 Org không tính giá - ANOVA FARM",48698,"Dây Nilong 1Kg - Mờ -HAT",Cuộn,1,
"081 Org không tính giá - ANOVA FARM",48699,"Dây Ống Nước Dẻo 25- Thanh Huyền - 50M/ 14Kg -HAT",Cuộn,1,
"081 Org không tính giá - ANOVA FARM",48701,"Dây Xịt Bố Kẽm 1 Lớp Dây 3/8 ( 50M/ Sợi) -HAT",M,100,
"081 Org không tính giá - ANOVA FARM",48703,"Đèn Pha Led (6 Ô Led) 300W- Flood Light -HAT",Bộ,1,
"081 Org không tính giá - ANOVA FARM",48704,"Đèn Pin Xách Tay Dqpfl07R-Rbl - Điện Quang -HAT",Cái,4,
"081 Org không tính giá - ANOVA FARM",48705,"Dép tổ ong (Xanh dương) -SP",Đôi,3,
"081 Org không tính giá - ANOVA FARM",48707,"Đồ Chống Chống Dịch (Xanh) Đủ Phụ Kiện - Phú Quí -HAT",Bộ,70,
"081 Org không tính giá - ANOVA FARM",48717,"Đúp Bê Nhựa 34 Tajaan  -HAT",Cái,9,
"081 Org không tính giá - ANOVA FARM",48725,"Giảm 42-34 Bình Minh -HAT",Cái,5,
"081 Org không tính giá - ANOVA FARM",48728,"Giấy Photo A4 70G - Excel -HAT",Gram,13,
"081 Org không tính giá - ANOVA FARM",48729,"Giấy Photo A5 70G - Excel -HAT",Gram,23,
"081 Org không tính giá - ANOVA FARM",48730,"Giấy Photo A5 70G - Natural -HAT",Gram,5,
"081 Org không tính giá - ANOVA FARM",48731,"Giỏ Siêu Thị Số 483 Hiệp Thành -HAT",Cái,5,
"081 Org không tính giá - ANOVA FARM",48732,"Gối Hơi ( Có Sẵn Bao Gối) 60 X 40 Cm, Hoàng Gia -HAT",Cái,15,
"081 Org không tính giá - ANOVA FARM",48738,"Kéo Cắt Ống Nhựa 42Mm- Top -HAT",Cái,1,
"081 Org không tính giá - ANOVA FARM",48739,"Kéo Cắt Vải Tay Cầm Nhựa -HAT",Cái,1,
"081 Org không tính giá - ANOVA FARM",48740,"Keo Dán Ống 1000G - Bình Minh  -HAT",Hộp,2,
"081 Org không tính giá - ANOVA FARM",48741,"Keo Dán Ống 500G - Bình Minh  -HAT",Lon,2,
"081 Org không tính giá - ANOVA FARM",48742,"Kéo Làm Cá 66X65 -Lớn - Hồng Yến -HAT",Cái,2,
"081 Org không tính giá - ANOVA FARM",48743,"Keo Silicon A300 Apollo - 300Ml -HAT",Chai,7,
"081 Org không tính giá - ANOVA FARM",48744,"Kẹp Bướm 15Mm Gstar ( 12Cái/ Hộp) -HAT",Hộp,2,
"081 Org không tính giá - ANOVA FARM",48749,"Kẹp Nhựa 20 Cái/ Lốc - Mỹ Luân -HAT",Lốc,7,
"081 Org không tính giá - ANOVA FARM",48750,"Khăn 40*60 - Thank Thank -HAT",Cái,14,
"081 Org không tính giá - ANOVA FARM",48751,"Khăn 50*100/ Hải Cẩu -HAT",Cái,3,
"081 Org không tính giá - ANOVA FARM",48752,"Khăn Ăn  33X33- 100Tờ/ Xấp -  E'Mos Premium  -HAT",Bịch,23,
"081 Org không tính giá - ANOVA FARM",48759,"Kìm Mỏ Tù 7 Inch - Goodman -HAT",Cái,1,
"081 Org không tính giá - ANOVA FARM",48761,"Ky Hót Rác Inox ( Lớn ) Cán Dài -HAT",Cái,16,
"081 Org không tính giá - ANOVA FARM",48766,"Lưới Chắn Quạt ( Kèm Nẹp Đen ) Kt 1380 X 1380 X 400  -HAT",Cái,20,
"081 Org không tính giá - ANOVA FARM",48768,"Lưỡi Cuốc Hiệu Con Gà -HAT",Cái,2,
"081 Org không tính giá - ANOVA FARM",48771,"Máng Điện Tử  120Cm- Rạng Đông -HAT",Cái,6,
"081 Org không tính giá - ANOVA FARM",48773,"Máy Bơm Dầu Chìm  12V -30L/Phút -HAT",Cái,1,
"081 Org không tính giá - ANOVA FARM",48782,"Máy Sấy Tóc Panasonic Eh-Nd11 -HAT",Cái,4,
"081 Org không tính giá - ANOVA FARM",48785,"Mccb (Cb Khối) Abn63C - 60A-18Ka - 380V- Ls -HAT",Cái,2,
"081 Org không tính giá - ANOVA FARM",48786,"Mền Nỉ 1,8Mx2M - Nỉ /900G -HAT",Cái,2,
"081 Org không tính giá - ANOVA FARM",48788,"Miếng Dán Ruồi 23X15 Cm -HAT",Miếng,400,
"081 Org không tính giá - ANOVA FARM",48789,"Mực Bút Lông Dầu 25Ml - Việt Hoa -HAT",Hộp,2,
"081 Org không tính giá - ANOVA FARM",48794,"Mùng  1,6X2M - Tuyn -HAT",Cái,3,
"081 Org không tính giá - ANOVA FARM",48807,"Nối Thẳng 27- Bình Minh -HAT",Cái,20,
"081 Org không tính giá - ANOVA FARM",48812,"Núm Uống Heo Ø 21 - Việt Nam- Thạch Sanh -HAT",Cái,29,
"081 Org không tính giá - ANOVA FARM",48813,"Nước Lau Kính 800Ml-  Gift Trà Xanh -HAT",Chai,5,
"081 Org không tính giá - ANOVA FARM",48814,"Nước Lau Sàn  3.78L (3.8Kg) -Sunlight Hoa Hạ -HAT",Chai,4,
"081 Org không tính giá - ANOVA FARM",48815,"Nước Rửa Chén 3.67L (3.8Kg) - Sunlight Chanh -HAT",Can,14,
"081 Org không tính giá - ANOVA FARM",48817,"Nước Tẩy Toilet 960Ml- Okay -HAT",Chai,6,
"081 Org không tính giá - ANOVA FARM",48818,"Nước Xả Vải - Comfort 1 Lần Xả 800Ml 0 -HAT",Chai,3,
"081 Org không tính giá - ANOVA FARM",48819,"Ổ Cắm 3 Lỗ 2 Chấu K28X  Ominsu -HAT",Cái,13,
"081 Org không tính giá - ANOVA FARM",48820,"Ổ Cắm Điện Công Nghiệp Pce F213-6 -16A-3P  Panasonic ( Di Động) -HAT",Cái,10,
"081 Org không tính giá - ANOVA FARM",48822,"Ổ Khóa Treo Đồng 5 Phân-Việt Tiệp -HAT",Cái,1,
"081 Org không tính giá - ANOVA FARM",48823,"Ốc Bắn Tôn Lục Giác 2.5F - Việt Nam (200 Cái) -HAT",Bịch,3,
"081 Org không tính giá - ANOVA FARM",48824,"Ốc Bắn Tôn Lục Giác 5F - Việt Nam( 200 Cái) -HAT",Bịch,1,
"081 Org không tính giá - ANOVA FARM",48830,"Ống Nước 60- Bình Minh - 2,0Mm -HAT",Cây,7,
"081 Org không tính giá - ANOVA FARM",48834,"Pin Không Sạc Aa  - Panasonic ( 4V/Vỉ) - Chính Hãng -HAT",Vĩ,1,
"081 Org không tính giá - ANOVA FARM",48835,"Pin Không Sạc Aaa  - Panasonic ( 2V/Vỉ) - Chính Hãng -HAT",Vĩ,2,
"081 Org không tính giá - ANOVA FARM",48838,"Quạt Treo Tường Senko Tc 1880 -HAT",Cái,13,
"081 Org không tính giá - ANOVA FARM",48839,"Que Hàn Inox 2,5Mm-  Gemini G308 (1Kg/ Hộp ) -HAT",Kg,12,
"081 Org không tính giá - ANOVA FARM",48840,"Que Hàn Sắt 2,5Mm- Kim Tín  -HAT",Hộp,17,
"081 Org không tính giá - ANOVA FARM",48842,"Ren Ngoài 34-Bình Minh  -HAT",Cái,10,
"081 Org không tính giá - ANOVA FARM",48843,"Ren Ngoài 42-Bình Minh  -HAT",Cái,5,
"081 Org không tính giá - ANOVA FARM",48844,"Ren Ngoài 49-Bình Minh  -HAT",Cái,5,
"081 Org không tính giá - ANOVA FARM",48845,"Ren Trong 21-Bình Minh  -HAT",Cái,10,
"081 Org không tính giá - ANOVA FARM",48851,"Sạn Inox Lớn Nhất -HAT",Cái,3,
"081 Org không tính giá - ANOVA FARM",48854,"Sắt V3 3.0Mm / 6M -HAT",Cây,1,
"081 Org không tính giá - ANOVA FARM",48858,"Sắt V5 3.0Mm / 6M -HAT",Cây,3,
"081 Org không tính giá - ANOVA FARM",48861,"Sổ Da Văn Phòng Ck2 / 13X9 Cm - Dày -HAT",Quyển,5,
"081 Org không tính giá - ANOVA FARM",48862,"Sổ Da Văn Phòng Ck5 / 17.5X12 Cm - Dày -HAT",Quyển,19,
"081 Org không tính giá - ANOVA FARM",48863,"Sơn Xịt Đỏ Spray - A211  -HAT",Chai,28,
"081 Org không tính giá - ANOVA FARM",48877,"Thớt Gỗ Tròn Lớn Chặt Xương 35Cm X H7 Cm -HAT",Cái,2,
"081 Org không tính giá - ANOVA FARM",48879,"Thùng Đá Vuông 24L- Hiệp Thành -HAT",Cái,3,
"081 Org không tính giá - ANOVA FARM",48890,"Tuýp Kẽm 21 X 1,9Mm/ 6M - Hòa Phát -HAT",Cây,1,
"081 Org không tính giá - ANOVA FARM",48893,"Ty Ren 10Mm-  100Cm/ Cây -HAT",Cây,30,
"081 Org không tính giá - ANOVA FARM",48894,"Ủng  Xanh Dương Thùy Dương Size 11, 11.5 ( Đế Đỏ ) -HAT",Đôi,7,
"081 Org không tính giá - ANOVA FARM",48895,"Ủng Trắng Thùy Dương Size 11, 11.5 -HAT",Đôi,47,
"081 Org không tính giá - ANOVA FARM",48896,"Ủng Xanh Rêu Thùy Dương Size 11, 11.5 -HAT",Đôi,46,
"081 Org không tính giá - ANOVA FARM",48897,"Vá Canh Nhỏ 6Cm- Inox - Sử Dụng Trên Bàn Ăn -HAT",Cái,14,
"081 Org không tính giá - ANOVA FARM",48900,"Van Khóa Nhựa 34 Chiutong  -HAT",Cái,5,
"081 Org không tính giá - ANOVA FARM",48905,"Võng ( Kèm 4M Dây) Dù Cá Sâu  -HAT",Bộ,1,
"081 Org không tính giá - ANOVA FARM",48909,"Xi Măng Insee -HAT",Bao,10,
"081 Org không tính giá - ANOVA FARM",48910,"Xô Nhựa 16L- Đại Triển -HAT",Cái,4,
"081 Org không tính giá - ANOVA FARM",48913,"Xúc Cám Inox 1.5Kg - Inox - Số 1 -HAT",Cái,6,
"081 Org không tính giá - ANOVA FARM",48967,"Bộ dây gieo tinh sâu nái rạ (đầu lớn) Magapor -FT",Cái,1750,
"081 Org không tính giá - ANOVA FARM",48968,"Bộ số nhỏ xăm tai heo từ 0-9 -FT",Cái,13,
"081 Org không tính giá - ANOVA FARM",48969,"Gel bôi trơn Lebegel -FT",Bộ,9,
"081 Org không tính giá - ANOVA FARM",48970,"Kềm bấm lỗ tròn trên tai heo -FT",Bộ,1,
"081 Org không tính giá - ANOVA FARM",48971,"Kềm săm số tai lớn 5/16 (6 số) -FT",Chai,6,
"081 Org không tính giá - ANOVA FARM",48973,"Kim inox số 7x13 -FT",Cái,20,
"081 Org không tính giá - ANOVA FARM",48980,"Dụng cụ thụt rửa tử cung-Lê Anh",Vĩ,4,
"081 Org không tính giá - ANOVA FARM",48981,"Ống chích nhựa Recca 10ml-Lê Anh",Cây,15,
"081 Org không tính giá - ANOVA FARM",48983,"Ống chích nhựa Recca 20ml-Lê Anh",Cái,8,
"081 Org không tính giá - ANOVA FARM",48984,"Băng keo trắng cố định kim luồn 2.5x10 (Greetmed)-Hoàng Kim",Cái,34,
"081 Org không tính giá - ANOVA FARM",48985,"Dây truyền dịch AM (1.5-2m)-bịch 25sợi-Hoàng Kim",Cái,17,
"081 Org không tính giá - ANOVA FARM",48986,"Găng tay có bột Vglove-size M-Hoàng Kim",Cuộn,3,
"081 Org không tính giá - ANOVA FARM",48987,"Khẩu trang xanh Greetmed-Hoàng Kim",Bịch,29,
"081 Org không tính giá - ANOVA FARM",48988,"Kim 18G-Hoàng Kim",Hộp,30,
"081 Org không tính giá - ANOVA FARM",48989,"Kim luồn size 18 (Kim truyền tĩnh mạch số 18)-Hoàng Kim",Hộp,12,
"081 Org không tính giá - ANOVA FARM",48990,"Ống chích nhựa 20cc -Hoàng Kim",Hộp,4,
"081 Org không tính giá - ANOVA FARM",48991,"Ống chích nhựa 5cc 23-Hoàng Kim",Hộp,11,
"081 Org không tính giá - ANOVA FARM",48993,"Cồn 90 độ-chai 1L-Hoàng Kim",Hộp,23,
"081 Org không tính giá - ANOVA FARM",48995,"Khẩu trang N95'-Hoàng Kim",Hộp,1,
"081 Org không tính giá - ANOVA FARM",48996,"Khẩu trang Y tế (than hoạt tính)'-Hoàng Kim",Hộp,3,
"081 Org không tính giá - ANOVA FARM",48999,"Bộ đá mài răng heo con - Taiwan -CATBD",Cái,17,
"081 Org không tính giá - ANOVA FARM",49000,"Thẻ tai heo màu cam Allflex -CATBD",Cái,950,
"081 Org không tính giá - ANOVA FARM",49002,"Dép Tổ Ong (Trắng) Loại Tốt",Đôi,5,
"081 Org không tính giá - ANOVA FARM",49028,"Dao mổ size 20-hộp 100 cây (Dao thiến heo)'-Hoàng Kim",Hộp,4,
"081 Org không tính giá - ANOVA FARM",49080,"Bông gòn thấm-bịch 1 kg -Hoàng Kim",Kg,4,
"081 Org không tính giá - ANOVA FARM",49081,"Cán Dao phẩu thuật số 4 -Hoàng Kim",Cái,18,
"081 Org không tính giá - ANOVA FARM",49082,"Găng tay Latex không bột, 100cái, size S -Hoàng Kim",Hộp,1,
"081 Org không tính giá - ANOVA FARM",49083,"Hộp đựng xi lanh - số 1 -Hoàng Kim",Hộp,2,
"081 Org không tính giá - ANOVA FARM",49084,"Hộp gòn nhỏ (phi 7.5xcao 6) -Hoàng Kim",Hộp,11,
"081 Org không tính giá - ANOVA FARM",49087,"Pen thẳng 25cm -Hoàng Kim",Cái,6,
"081 Org không tính giá - ANOVA FARM",49088,"Povidine 500ml/chai -Hoàng Kim",Chai,3,
"081 Org không tính giá - ANOVA FARM",49089,"Sinh lý mặn (nước muối sinh lý 0.9%) 500ml/chai -Hoàng Kim",Chai,14,
"081 Org không tính giá - ANOVA FARM",49090,"Nhiệt kế treo A1",Cái,13,
"081 Org không tính giá - ANOVA FARM",49221,"Móc Quần Áo Loại Trung -HAT",Gói,20,
"081 Org không tính giá - ANOVA FARM",49224,"Bát Bắt Máng Heo Nái Inox , Bát Tròn, Lỗ 42 -HAT",Cái,150,
"081 Org không tính giá - ANOVA FARM",49225,"Sắt Tròn Trơn Phi 20 /6M -HAT",Cây,30,
"081 Org không tính giá - ANOVA FARM",49230,"Van Khóa Nhựa 21 Chiutong -HAT",Cái,20,
"081 Org không tính giá - ANOVA FARM",49233,"Đồng Hồ Nước Phi 34 -Trung Đức ( Không Kiểm Định ) -HAT",Cái,8,
"081 Org không tính giá - ANOVA FARM",49236,"Bảo Vệ Pha Jvm-2  -HAT",Cái,1,
"081 Org không tính giá - ANOVA FARM",49244,"Cánh Quạt Máy Bơm Nổi 1Hp  - Nhựa- Tân Hoàn Cầu -HAT",Cái,5,
"081 Org không tính giá - ANOVA FARM",49245,"Than Máy Cắt Bàn  E64 - Xài Cho Máy Gco200  Bosch -HAT",Cặp,2,
"081 Org không tính giá - ANOVA FARM",49247,"Vòi Xịt Toilet Xa701 Nhựa -  Aspavn -HAT",Bộ,5,
"081 Org không tính giá - ANOVA FARM",49253,"Công Tắc Treo Qt- Ominsu -HAT",Cái,10,
"081 Org không tính giá - ANOVA FARM",49263,"Đế Rơ Le Thời Gian 8 Chân Tròn -HAT",Cái,17,
"081 Org không tính giá - ANOVA FARM",49264,"Giảm 34-27 Bình Minh -HAT",Cái,10,
"081 Org không tính giá - ANOVA FARM",49265,"Kẹp Mát 500A - Maxpro -HAT",Cái,1,
"081 Org không tính giá - ANOVA FARM",49271,"Van Điện Từ 34- Uni-D -HAT",Cái,2,
"081 Org không tính giá - ANOVA FARM",49272,"Gắp Đá Inox 4 Tấc -HAT",Cái,5,
"081 Org không tính giá - ANOVA FARM",49274,"Bạt 2 Da Xanh/ Cam Khổ 4M - Gia Lợi (50M/ Cuộn) -HAT",Cuộn,3,
"081 Org không tính giá - ANOVA FARM",49279,"Khởi Động Từ Mc 12B -220V Ls -HAT",Cái,3,
"081 Org không tính giá - ANOVA FARM",49280,"Mcb ( Cb Tép) Bkn 3P-32A-6Ka- Ls -HAT",Cái,1,
"081 Org không tính giá - ANOVA FARM",49282,"Rơ Le Nhiệt Mt32 ( 6-9A )  / Ls -HAT",Cái,9,
"081 Org không tính giá - ANOVA FARM",49287,"Pin Máy Khoan 18V-2.0Ah -Sử Dụng Gsr180-Li- Bosh -HAT",Cái,1,
"081 Org không tính giá - ANOVA FARM",49292,"Long Đền Tròn Ty 10 (Bản 5Cm, Dày 3 Mm) -HAT",Cái,270,
"081 Org không tính giá - ANOVA FARM",49297,"Khởi Động Từ Mc 18B -220V Ls -HAT",Cái,8,
"081 Org không tính giá - ANOVA FARM",49304,"Lưới B40 Khổ 1,2M- 3.0Mm -HAT",M,100,
"081 Org không tính giá - ANOVA FARM",49309,"Nguồn Tổng ( Tổ Ong) 12V-5A  , Trung Quốc -HAT",Cái,3,
"081 Org không tính giá - ANOVA FARM",49312,"Đầu Chuyển Ren Thủy Lực Rt13 / Rn13 -HAT",Cái,8,
"081 Org không tính giá - ANOVA FARM",49323,"Công Tắc Xoay Crs-253A1/3 Vị Trí -Phi 25- Hanyoung -HAT",Cái,40,
"081 Org không tính giá - ANOVA FARM",49328,"Cờ Lê Vòm Miệng 8-24- Yeti -HAT",Bộ,1,
"081 Org không tính giá - ANOVA FARM",49332,"Dao Cắt Cỏ 355X25.4X2X2T -HAT",Cái,11,
"081 Org không tính giá - ANOVA FARM",49333,"Nước Làm Mát Máy Phát 4L - Osaka -HAT",Can,6,
"081 Org không tính giá - ANOVA FARM",49334,"Bản Lề Lá ( 2Mm ) 100Mm- Huy Hoàng (2C/B) -HAT",Cái,16,
"081 Org không tính giá - ANOVA FARM",49337,"Xúc Cám Nhựa Xanh Cp 1 Kg -HAT",Cái,7,
"081 Org không tính giá - ANOVA FARM",49340,"Bìa Nút A4 Myclear (12C/X) -HAT",Cái,302,
"081 Org không tính giá - ANOVA FARM",49341,"Bìa Trình Ký Đơn Nhựa A4 Fo-Cb04- Thiên Long -HAT",Cái,5,
"081 Org không tính giá - ANOVA FARM",49344,"Bút Lông Dầu ( Xanh ) Pm09- Thiên Long (10 Cây/ Hộp) -HAT",Cây,1,
"081 Org không tính giá - ANOVA FARM",49345,"Bút Lông Bảng ( Đỏ ) Wb-03 Thiên Long (10 Cây/ Hộp) -HAT",Cây,24,
"081 Org không tính giá - ANOVA FARM",49346,"Bút Lông Bảng ( Xanh ) Wb-03 Thiên Long (10 Cây/ Hộp) -HAT",Cây,25,
"081 Org không tính giá - ANOVA FARM",49348,"Kẹp Acco Sắt  0946- Sdi ( 50C/H) -HAT",Hộp,1,
"081 Org không tính giá - ANOVA FARM",49349,"Phấn Không Bụi Viết Bảng 10 Viên / Hộp -HAT",Hộp,3,
"081 Org không tính giá - ANOVA FARM",49350,"Dao Rọc Giấy Berrylion-Loại Lớn -HAT",Cái,1,
"081 Org không tính giá - ANOVA FARM",49351,"Bút Đế Cắm Fo-Ph01/Vn ( 2 Bút) -HAT",Cái,6,
"081 Org không tính giá - ANOVA FARM",49352,"Vở 96 Trang Tbook -HAT",Quyển,6,
"081 Org không tính giá - ANOVA FARM",49353,"Bảng Đen Học Sinh A4 Hs -HAT",Cái,4,
"081 Org không tính giá - ANOVA FARM",49354,"Băng Keo 2 Mặt 20Mm*30Y ( 6 Cuộn/ Lốc) -HAT",Cuộn,2,
"081 Org không tính giá - ANOVA FARM",49355,"Kim Bấm  Số 10 Việt Đức ( 20H/L) -HAT",Hộp,24,
"081 Org không tính giá - ANOVA FARM",49357,"Bảng Fooc Trắng 0.8X1.2M- Có Ô Li- Khung Nhôm -HAT",Cái,1,
"081 Org không tính giá - ANOVA FARM",49359,"Dây Dù (Dây Rắc) 3 Mm -Lõi Cứng -HAT",Kg,9,
"081 Org không tính giá - ANOVA FARM",49361,"Bàn Chà Chân Gỗ Vuông Lớn -HAT",Cái,47,
"081 Org không tính giá - ANOVA FARM",49363,"Bịch Dây Thun Vòng Nhỏ 500G/ Bịch -HAT",Kg,7,
"081 Org không tính giá - ANOVA FARM",49364,"Dép Tổ Ong ( Trắng ) Loại Tốt -HAT",Đôi,12,
"081 Org không tính giá - ANOVA FARM",49366,"Nhiệt kế thủy ngân -HAT",Cái,4,
"081 Org không tính giá - ANOVA FARM",49367,"Nước Lau Kính 580Ml-  Gift Trà Xanh -HAT",Chai,1,
"081 Org không tính giá - ANOVA FARM",49376,"Bàn Chà Chân Hình Bàn Chân -HAT",Cái,14,
"081 Org không tính giá - ANOVA FARM",49382,"Bàn Chà Toilet Loại Tròn -HAT",Cái,1,
"081 Org không tính giá - ANOVA FARM",49384,"Băng Keo Simili 5F*20Y ( 6 Cuộn/ Lốc) -HAT",Cuộn,6,
"081 Org không tính giá - ANOVA FARM",49386,"Bút Bi ( Đỏ ) Tl027  ( 20 Cây/ Hộp) -HAT",Cây,14,
"081 Org không tính giá - ANOVA FARM",49388,"Dây Điện  Cvv 3 X 2,5 Mm - Cadivi (300/500V) -HAT",M,100,
"081 Org không tính giá - ANOVA FARM",49390,"Lõi Lọc Nước Số 1 (5 Miccro)- Kangaroo -HAT",Cái,3,
"081 Org không tính giá - ANOVA FARM",49391,"Lõi Lọc Nước Số 2 - Than Hoạt Tính-Kangaroo -HAT",Cái,5,
"081 Org không tính giá - ANOVA FARM",49392,"Lõi Lọc Nước Số 3 -1 Miccro- Kangaroo -HAT",Cái,5,
"081 Org không tính giá - ANOVA FARM",49393,"Mccb (Cb Khối) Abn53C - 50A-18Ka - 380V- Ls -HAT",Cái,4,
"081 Org không tính giá - ANOVA FARM",49395,"Phích Cắm 10A- Chống Vỡ P17- Ominsu -HAT",Cái,200,
"081 Org không tính giá - ANOVA FARM",49397,"Rơ Le Nhiệt Mt32 ( 2,5-4A ) / Ls -HAT",Cái,6,
"081 Org không tính giá - ANOVA FARM",49398,"Rơ Le Nhiệt Mt32 ( 9-13A )  / Ls -HAT",Cái,2,
"081 Org không tính giá - ANOVA FARM",49399,"Sắt Tròn Trơn Phi 16 /6M -HAT",Cây,22,
"081 Org không tính giá - ANOVA FARM",49400,"Sơn Xịt Đỏ A211- Win -HAT",Chai,40,
"081 Org không tính giá - ANOVA FARM",49401,"Sơn Xịt Xanh A242  - Win -HAT",Chai,31,
"081 Org không tính giá - ANOVA FARM",49590,"Găng tay sản khoa cho bò - CATBD -CATBD",Hộp,8,
"081 Org không tính giá - ANOVA FARM",49591,"Tuýp đựng tinh CATBD -CATBD",Cái,1500,
"081 Org không tính giá - ANOVA FARM",49593,"Ống chích Inox 20ml DI 304 CATBD -CATBD",Cái,28,
"081 Org không tính giá - ANOVA FARM",49594,"Ống chích tự động HSW Eco-matic 2ml -CATBD",Cái,6,
"081 Org không tính giá - ANOVA FARM",49596,"Máy mài răng heo con (kềm điện) - Sen Hu -CATBD",Cái,2,
"081 Org không tính giá - ANOVA FARM",49598,"Kim inox số 16G 1 FT (hộp xanh dương) -FT",Vĩ,149,
"081 Org không tính giá - ANOVA FARM",49599,"Kim inox số 16G 1-1/2FT (hộp xanh dương) -FT",Vĩ,100,
"081 Org không tính giá - ANOVA FARM",49600,"Kim inox số 16x20 FT (hộp xanh dương) -FT",Vĩ,83,
"081 Org không tính giá - ANOVA FARM",49601,"Kim inox số 9x20 FT (hộp xanh lá) -FT",Vĩ,50,
"081 Org không tính giá - ANOVA FARM",49603,"Kềm bấm thẻ tai heo Aflflex -FT",Cái,1,
"081 Org không tính giá - ANOVA FARM",49604,"Kim của kềm bấm thẻ Alflex -FT",Cái,15,
"081 Org không tính giá - ANOVA FARM",49606,"Kim inox số 9x13FT (hộp xanh dương) -FT",Vĩ,200,
"081 Org không tính giá - ANOVA FARM",49607,"Máy cắt đuôi heo con - Taiwan -FT",Cái,1,
"081 Org không tính giá - ANOVA FARM",49608,"Nhiệt kế Max-Min -FT",Hộp,4,
"081 Org không tính giá - ANOVA FARM",49610,"Ống chích nhựa 10cc  -Hoàng Kim",Hộp,11,
"081 Org không tính giá - ANOVA FARM",49612,"Kim Khâu tam giác 13x24 -Hoàng Kim",Vĩ,7,
